100, 1, 13.6695086897213, 13.6298993707718
100, 2, 22.374765031523, 22.4529395444073
100, 3, 30.1949374776559, 29.995661293722
100, 4, 36.4402492656562, 36.655275998437
100, 15, 78.39379096145, 78.4305320883401
