1000, 183, 0.0181195208795781
1000, 365, 0.0240314340197117
1000, 730, 0.0698741130566981
10000, 183, 0.00337709289832156
10000, 365, 0.00189293934226226
10000, 730, 0.00816279403125559
100000, 183, 0.00112733001550259
100000, 365, 0.00658758932502071
100000, 730, 0.00210170175089141
1000000, 183, 0.00189172090025645
1000000, 365, 0.00261778827649781
1000000, 730, 0.00201168697903067
10000000, 183, 0.00371107542553121
10000000, 365, 0.00160089641488932
10000000, 730, 9.27835815411576E-05
